author,persona0,persona1,persona2,persona3
2080,0.0833333,0.7497188,0.0833333,0.0836145
2117,0.8014061,0.0585401,0.0899599,0.0500939
2134,0.0397453,0.7130914,0.0415758,0.2055875
2142,0.6177322,0.0547997,0.0722861,0.255182
2177,0.0840381,0.6742169,0.0957968,0.1459481
2241,0.2650406,0.2740954,0.0995845,0.3612795
2244,0.0833338,0.7207528,0.111586,0.0843274
2257,0.1250003,0.5201552,0.1250395,0.229805
2263,0.654549,0.1489704,0.0833363,0.1131444
2293,0.211205,0.583589,0.1413807,0.0638252
2304,0.8140628,0.0759727,0.0522333,0.0577312
2400,0.3180274,0.4576857,0.0833492,0.1409378
2416,0.0833334,0.7460891,0.0833333,0.0872442
2424,0.0625241,0.0965436,0.7776378,0.0632945
271,0.1775809,0.4588981,0.1149447,0.2485762
28,0.0616171,0.6669497,0.2297389,0.0416942
296,0.0834058,0.7447201,0.0883682,0.0835059
300,0.3540553,0.1401941,0.1407717,0.3649789
307,0.125,0.6249997,0.125,0.1250002
309,0.0833333,0.749979,0.0833492,0.0833385
314,0.0847016,0.105919,0.2487635,0.5606159
33,0.5766505,0.3221951,0.0503071,0.0508474
340,0.0625004,0.8124785,0.0625,0.0625212
342,0.0980253,0.7255659,0.1156476,0.0607612
357,0.3006256,0.52907,0.0833539,0.0869505
360,0.3638195,0.4651171,0.0833344,0.087729
404,0.2623218,0.5704582,0.083362,0.0838581
415,0.3857078,0.4475163,0.0833399,0.0834359
423,0.125,0.6138507,0.1250007,0.1361485
435,0.2106648,0.4933341,0.2460119,0.0499892
437,0.510753,0.2327319,0.2205998,0.0359154
444,0.0508849,0.0669244,0.7948662,0.0873245
462,0.0833686,0.3860972,0.4072948,0.1232394
485,0.4089075,0.1408132,0.1323542,0.3179251
488,0.0949123,0.619782,0.2395653,0.0457405
494,0.7226172,0.1086595,0.0833383,0.0853849
513,0.0811645,0.4443695,0.391862,0.082604
518,0.087434,0.7458991,0.0833334,0.0833335
570,0.062526,0.8122574,0.0627021,0.0625145
622,0.4135336,0.4197421,0.0833388,0.0833855
637,0.0625494,0.356272,0.5181326,0.0630459
641,0.2566472,0.4456924,0.1311254,0.166535
650,0.3491632,0.2109114,0.1322487,0.3076768
663,0.0865031,0.5931762,0.1742787,0.146042
688,0.0578233,0.0240224,0.8013641,0.1167901
703,0.7337266,0.0269188,0.2158249,0.0235296
737,0.0500453,0.8480132,0.0500278,0.0519138
750,0.0833333,0.7428354,0.0833336,0.0904977
76,0.4576981,0.3756089,0.0833334,0.0833596
770,0.2469801,0.5847197,0.0834099,0.0848903
776,0.125,0.6233821,0.1250008,0.1266171
784,0.3475395,0.5175847,0.0983781,0.0364977
789,0.0549057,0.8122283,0.0974532,0.0354128
794,0.3252717,0.2450874,0.4012512,0.0283897
834,0.23214,0.5975957,0.0833745,0.0868898
907,0.1540743,0.4677736,0.2550639,0.1230882
913,0.6541535,0.2798536,0.0345402,0.0314527
918,0.0833355,0.7436344,0.0857664,0.0872637
937,0.0772566,0.8199573,0.0526791,0.050107
957,0.0625,0.8043767,0.0641697,0.0689536
965,0.0833333,0.7498963,0.0833333,0.0834371
974,0.061693,0.6466752,0.0765425,0.2150893
978,0.162593,0.6702167,0.0833333,0.083857
98,0.8021478,0.0728519,0.0625,0.0625003
1004,0.746884,0.0839941,0.0857886,0.0833334
1023,0.7345923,0.0301599,0.2171572,0.0180906
1035,0.6249891,0.1250001,0.1250045,0.1250063
1043,0.9043136,0.0293143,0.0376474,0.0287248
1079,0.7959944,0.0625317,0.0787712,0.0627028
1094,0.6229492,0.1250001,0.1250411,0.1270096
1100,0.7409345,0.0833333,0.0923988,0.0833334
1104,0.781301,0.0625,0.0693453,0.0868537
1133,0.8384465,0.051383,0.0601687,0.0500018
1158,0.1786915,0.5261705,0.088407,0.206731
1160,0.7499578,0.0833333,0.0833334,0.0833755
1166,0.8110528,0.0630354,0.0625,0.0634119
1173,0.7424629,0.1302916,0.062788,0.0644575
118,0.0702537,0.0358428,0.7851671,0.1087364
1196,0.1114019,0.0234944,0.4079091,0.4571945
1233,0.8116054,0.0625071,0.0628731,0.0630144
1241,0.0236608,0.9382169,0.0198772,0.0182452
129,0.5010471,0.3840815,0.041667,0.0732045
1316,0.7479061,0.0833333,0.0833674,0.0853932
1326,0.7497118,0.0833425,0.0836096,0.083336
1343,0.8123062,0.0626919,0.0625,0.0625019
1369,0.1423283,0.0531396,0.6721797,0.1323524
1389,0.8700852,0.041696,0.0435812,0.0446376
1426,0.7295541,0.0679696,0.1736888,0.0287874
1433,0.5345432,0.0833335,0.2986286,0.0834947
1434,0.0657746,0.0625,0.8092248,0.0625006
1454,0.7499839,0.0833342,0.0833337,0.0833482
1460,0.5463429,0.0625202,0.3151782,0.0759586
1503,0.7435991,0.0833333,0.0897296,0.083338
1509,0.0943595,0.0537251,0.7587124,0.093203
1517,0.7435028,0.0833333,0.0860067,0.0871572
1528,0.75,0.0833333,0.0833333,0.0833333
1533,0.4640701,0.0625008,0.4027386,0.0706906
1537,0.8715912,0.0418798,0.0416668,0.0448622
154,0.2079669,0.4424986,0.0846052,0.2649293
1544,0.073331,0.0712478,0.2217969,0.6336243
1545,0.0949705,0.7125192,0.1088163,0.083694
1565,0.0913011,0.0833363,0.7401326,0.08523
1569,0.0656215,0.0625,0.8091659,0.0627125
1596,0.7992098,0.0626054,0.0756848,0.0625
1621,0.6249963,0.125,0.1250001,0.1250036
1642,0.7499787,0.0833401,0.0833476,0.0833335
1688,0.0559594,0.0500023,0.6508288,0.2432096
1701,0.3945756,0.0501824,0.3439408,0.2113012
1738,0.4090369,0.4934138,0.0365289,0.0610204
175,0.3162173,0.3949228,0.0931346,0.1957252
1768,0.7369311,0.0833333,0.0921755,0.08756
1802,0.7531273,0.0625,0.1218249,0.0625478
1806,0.75,0.0833333,0.0833333,0.0833333
1831,0.265272,0.5680368,0.0833394,0.0833518
1838,0.7445952,0.083339,0.0833375,0.0887283
1854,0.8551045,0.04729,0.0475338,0.0500717
1857,0.1046008,0.7211058,0.0877293,0.0865642
187,0.0853533,0.3553476,0.5163492,0.0429498
1909,0.746888,0.0833416,0.086235,0.0835354
1929,0.624999,0.125,0.1250005,0.1250005
1938,0.8117931,0.0625233,0.0625,0.0631836
1950,0.2356485,0.1616749,0.5667553,0.0359213
1958,0.7294391,0.0833333,0.0872626,0.099965
1977,0.3470902,0.2866827,0.330683,0.0355441
1988,0.9115966,0.0088706,0.0702433,0.0092896
1992,0.7811105,0.0992817,0.0693937,0.0502141
2003,0.031798,0.0277781,0.9119226,0.0285013
2046,0.7175048,0.0833333,0.1141356,0.0850263
2059,0.9412139,0.0202945,0.0244368,0.0140548
2061,0.0988286,0.0833333,0.6858124,0.1320256
2067,0.7361696,0.0833333,0.0971637,0.0833333
2096,0.7324124,0.0833333,0.1009209,0.0833333
2119,0.8478452,0.0503157,0.0518391,0.05
2124,0.7450948,0.0833333,0.0833343,0.0882376
2132,0.873155,0.0424614,0.0422299,0.0421537
2163,0.8866078,0.0576392,0.0279566,0.0277964
2194,0.1989689,0.6779011,0.0521737,0.0709564
2217,0.0465301,0.8970783,0.0286136,0.0277779
2220,0.7770195,0.0625506,0.0969234,0.0635066
2226,0.5062028,0.0651363,0.3456421,0.0830187
2228,0.3150581,0.3465142,0.0613488,0.2770789
2237,0.8786374,0.049095,0.0365531,0.0357145
2253,0.5191868,0.1591368,0.3080588,0.0136176
2262,0.7332385,0.0833333,0.1000948,0.0833333
2265,0.6248053,0.125,0.1250001,0.1251945
2266,0.6454931,0.0888274,0.0836637,0.1820158
2289,0.6229376,0.125,0.1253039,0.1267585
2297,0.8459408,0.0500419,0.0529177,0.0510997
2335,0.274879,0.3648598,0.2891992,0.0710619
2348,0.1933178,0.0416969,0.7230984,0.0418868
2349,0.5960906,0.0562886,0.3358202,0.0118006
2376,0.9134275,0.0113706,0.0638306,0.0113712
2377,0.8664143,0.0468294,0.0416667,0.0450897
2379,0.3002886,0.5633396,0.062583,0.0737887
2385,0.8948121,0.0336967,0.0398841,0.0316071
2389,0.8749938,0.0416727,0.0416668,0.0416667
239,0.8110708,0.0626865,0.063572,0.0626707
256,0.8124599,0.0625196,0.0625,0.0625204
258,0.2545176,0.0839502,0.4028309,0.2587013
27,0.0665513,0.8785306,0.0251704,0.0297476
374,0.8536966,0.0250147,0.0944955,0.0267932
38,0.0220374,0.0188396,0.9335624,0.0255606
391,0.874817,0.041846,0.0416667,0.0416702
410,0.7598923,0.1061172,0.0625,0.0714905
448,0.7490495,0.0833333,0.0837501,0.0838671
452,0.6926336,0.1380177,0.0833334,0.0860154
50,0.7993566,0.0506411,0.059208,0.0907943
514,0.7792735,0.0773078,0.0447863,0.0986324
535,0.7498765,0.0833334,0.0833334,0.0834567
548,0.7499798,0.0833334,0.083347,0.0833399
556,0.0178373,0.0148583,0.9335866,0.0337177
586,0.1178149,0.8431913,0.0195386,0.0194552
61,0.7499878,0.0833333,0.0833334,0.0833455
615,0.8481269,0.0671189,0.0424062,0.042348
632,0.28988,0.5589859,0.1001419,0.0509922
642,0.5960269,0.1856896,0.1234615,0.0948221
659,0.6402628,0.2760497,0.0625053,0.0211822
708,0.5145764,0.083334,0.3187258,0.0833638
744,0.1272705,0.3606952,0.4158373,0.096197
758,0.8063122,0.0205505,0.1558306,0.0173066
782,0.782933,0.0625885,0.0880758,0.0664027
785,0.5043974,0.093648,0.2975692,0.1043854
799,0.6249999,0.125,0.125,0.125
842,0.8075696,0.0657301,0.0641607,0.0625396
856,0.0512675,0.8428318,0.05,0.0559007
872,0.2870459,0.0699974,0.599923,0.0430337
879,0.7204394,0.0833333,0.1128854,0.0833419
88,0.6231845,0.125,0.1250008,0.1268147
908,0.7294336,0.1038106,0.0833337,0.0834221
916,0.7492278,0.0833353,0.0840082,0.0834286
970,0.7497007,0.0833334,0.0833334,0.0836326
975,0.4645583,0.3443228,0.1076054,0.0835136
986,0.2079313,0.689986,0.050001,0.0520818
1075,0.0625059,0.8089275,0.0630681,0.0654984
108,0.8449146,0.0420192,0.071178,0.0418882
1155,0.0842912,0.0833334,0.7409255,0.0914499
1174,0.0612808,0.0500206,0.8386984,0.0500002
1189,0.0833333,0.6944426,0.1388589,0.0833651
1220,0.0834999,0.5205277,0.1409074,0.2550651
1230,0.0315412,0.0312501,0.8684698,0.068739
1267,0.1011972,0.0833334,0.7321161,0.0833533
1303,0.0836715,0.7182398,0.0851325,0.1129562
1314,0.0636964,0.4408396,0.3865277,0.1089363
1339,0.0840346,0.5216188,0.3108892,0.0834574
134,0.0626379,0.062624,0.8084748,0.0662634
1341,0.1581619,0.0720632,0.5522488,0.2175261
1392,0.1250048,0.125,0.5926218,0.1573734
1410,0.0835271,0.0833345,0.749792,0.0833464
1430,0.0392792,0.0277785,0.8946042,0.0383381
1469,0.3843778,0.095601,0.4421352,0.0778861
148,0.4399471,0.0845493,0.432965,0.0425386
1500,0.0643874,0.810197,0.062554,0.0628617
1653,0.8928975,0.0407433,0.0339538,0.0324054
1689,0.0424394,0.5617311,0.3535017,0.0423278
1692,0.3773997,0.0769249,0.5238431,0.0218323
1718,0.0500205,0.0500026,0.8467521,0.0532247
1733,0.3608935,0.1298367,0.1569429,0.3523269
1737,0.1253012,0.1250197,0.4224975,0.3271816
1756,0.2339642,0.0834038,0.4890376,0.1935943
1787,0.0902124,0.0833333,0.7431207,0.0833335
1807,0.9044578,0.0315151,0.031539,0.032488
1874,0.0835701,0.7201233,0.1050005,0.0913061
1879,0.3393862,0.1223875,0.3109612,0.2272651
1922,0.1096081,0.0625515,0.7652902,0.0625502
1930,0.0625077,0.8114899,0.0634455,0.0625569
1933,0.0629662,0.0625014,0.7495205,0.1250119
1944,0.1751317,0.7595241,0.0315137,0.0338305
2,0.1014131,0.0833333,0.7269721,0.0882814
2005,0.0857524,0.0833369,0.1813095,0.6496012
2050,0.9018614,0.0334966,0.032367,0.032275
2113,0.1250054,0.125,0.6249939,0.1250007
2121,0.0836427,0.0833454,0.7496266,0.0833854
2179,0.2560366,0.6114297,0.0543882,0.0781455
2198,0.3297524,0.0813665,0.5219379,0.0669432
2204,0.8466717,0.0828463,0.0391459,0.0313361
2222,0.0640007,0.2862282,0.5872597,0.0625114
2229,0.0833996,0.0833333,0.7483424,0.0849247
2252,0.2169718,0.0345628,0.7288792,0.0195862
2256,0.024509,0.8044159,0.0912491,0.079826
2340,0.0833333,0.7085015,0.1243736,0.0837916
2359,0.0833568,0.5545361,0.276785,0.0853221
2414,0.0595062,0.5373301,0.3672095,0.0359542
242,0.5397727,0.1452435,0.131261,0.1837228
250,0.0625008,0.7930175,0.0818692,0.0626125
285,0.1107006,0.1502584,0.1913749,0.547666
311,0.0836097,0.0833333,0.7023817,0.1306753
346,0.0755975,0.7972688,0.0646093,0.0625244
349,0.0625003,0.8121285,0.0628188,0.0625524
352,0.0511063,0.8374494,0.0589329,0.0525114
529,0.109089,0.3356568,0.2504443,0.3048098
557,0.0389914,0.0359421,0.8810917,0.0439748
563,0.0833342,0.0833391,0.5797662,0.2535606
576,0.0357184,0.8718788,0.0562869,0.0361158
578,0.0261262,0.0503889,0.9084141,0.0150707
599,0.087637,0.0838643,0.7147808,0.1137179
66,0.1250001,0.125,0.5795464,0.1704535
698,0.0625986,0.0625289,0.8102734,0.0645991
709,0.0625426,0.8083707,0.0640832,0.0650035
781,0.9324428,0.0108732,0.0457553,0.0109287
800,0.0837192,0.0835698,0.627605,0.205106
806,0.0867243,0.0833337,0.7424177,0.0875242
824,0.0491777,0.7336207,0.1780634,0.0391383
831,0.7251357,0.060994,0.1606344,0.053236
835,0.0833336,0.0833333,0.0924929,0.7408401
873,0.3558816,0.104295,0.4846609,0.0551626
947,0.1037969,0.0833398,0.2974619,0.5154013
992,0.0849186,0.0833364,0.719194,0.112551
999,0.0930461,0.0833346,0.7209317,0.1026876
1003,0.5007746,0.3325403,0.0833334,0.0833517
1030,0.0625944,0.8092185,0.0656442,0.0625429
1033,0.2084693,0.1246799,0.5714998,0.0953511
1036,0.0625002,0.8124993,0.0625005,0.0625
1038,0.0626233,0.848384,0.0422102,0.0467826
1057,0.1107837,0.5417538,0.0541466,0.2933158
1082,0.1340713,0.1239532,0.6786853,0.0632903
1114,0.1040793,0.2021557,0.3339222,0.3598428
1141,0.7462965,0.0870368,0.0833333,0.0833334
1175,0.3304726,0.2518873,0.1251872,0.2924529
1180,0.147983,0.4319871,0.12501,0.2950198
1211,0.157691,0.1086191,0.7002819,0.033408
1240,0.5098988,0.3230898,0.0562182,0.1107931
1245,0.0837374,0.749419,0.0833334,0.0835101
125,0.7495512,0.0834078,0.0833333,0.0837077
1250,0.08376,0.0876462,0.0833333,0.7452605
1255,0.0593499,0.839631,0.050333,0.0506862
1272,0.7339871,0.1399135,0.0634415,0.0626579
1278,0.848725,0.0509969,0.0502717,0.0500065
128,0.160473,0.2828601,0.2009858,0.3556812
1282,0.0843779,0.7489553,0.0833334,0.0833334
1293,0.0833336,0.7499929,0.0833333,0.0833402
1301,0.748281,0.0848597,0.0833333,0.083526
1302,0.0313391,0.0587383,0.8786727,0.03125
1311,0.0833852,0.7498019,0.0833336,0.0834793
132,0.0837732,0.749342,0.0833599,0.0835249
1320,0.0500399,0.8498274,0.050091,0.0500417
1354,0.0838521,0.0867112,0.745958,0.0834788
1355,0.4665022,0.4322164,0.0500507,0.0512307
136,0.0836805,0.749592,0.0833347,0.0833928
1361,0.3131339,0.5196615,0.0833358,0.0838688
1370,0.1258225,0.5729431,0.125,0.1762344
1405,0.6838823,0.1909427,0.0626276,0.0625474
1411,0.8641884,0.0359828,0.0393893,0.0604395
1448,0.8054199,0.0964069,0.0197332,0.07844
1484,0.0833335,0.7499948,0.0833335,0.0833383
1497,0.0207878,0.9405301,0.0192991,0.0193829
1527,0.7942135,0.024462,0.1636921,0.0176324
1548,0.0649718,0.7811312,0.0684943,0.0854027
1551,0.6368948,0.1435339,0.0833806,0.1361907
1552,0.0555778,0.8431897,0.05,0.0512325
1598,0.0866446,0.4158089,0.0882245,0.409322
1613,0.0699475,0.3421031,0.5611459,0.0268035
1615,0.7486825,0.0844273,0.0833333,0.0835568
1662,0.9112529,0.0262631,0.0301057,0.0323783
1677,0.0673522,0.7875981,0.0670194,0.0780303
1699,0.0834962,0.7496488,0.0833335,0.0835215
170,0.0834638,0.7497968,0.0833335,0.0834059
1719,0.8497919,0.0500671,0.0501392,0.0500018
173,0.9395518,0.0275183,0.0208317,0.0120982
1748,0.8362696,0.0787473,0.0432786,0.0417045
1774,0.0280575,0.3641899,0.5735524,0.0342002
1775,0.0637651,0.2752505,0.5879242,0.0730602
1777,0.1814129,0.651271,0.0839806,0.0833356
1793,0.6859015,0.1514437,0.1464328,0.016222
1810,0.4834938,0.1312303,0.083334,0.3019418
1828,0.26519,0.3285686,0.1251869,0.2810545
1875,0.1035619,0.7712571,0.0626664,0.0625146
1885,0.1370538,0.6033602,0.125,0.1345859
189,0.4086707,0.1194453,0.4055514,0.0663326
1928,0.0833346,0.6015702,0.2314307,0.0836646
1947,0.7484862,0.0840387,0.0833334,0.0841418
1952,0.0337708,0.7092569,0.218464,0.0385082
1960,0.0844967,0.5135178,0.1477809,0.2542046
1964,0.0359201,0.0414086,0.8869099,0.0357613
1969,0.7449832,0.0872088,0.0833333,0.0844746
1986,0.0279954,0.2967995,0.6407745,0.0344306
2036,0.0833361,0.7499887,0.0833334,0.0833419
2040,0.3358392,0.2216614,0.0833484,0.359151
2058,0.0796729,0.5101368,0.3817451,0.0284452
2085,0.8145683,0.1007276,0.0627248,0.0219793
2089,0.0724746,0.7344333,0.1269396,0.0661525
21,0.0833338,0.7499996,0.0833333,0.0833333
2101,0.8073279,0.0676719,0.0625,0.0625003
2110,0.0521645,0.7309056,0.1669218,0.0500081
2122,0.7409462,0.0888592,0.0833337,0.0868609
2141,0.4677579,0.0745369,0.3509198,0.1067854
2143,0.4918218,0.4108544,0.0513152,0.0460086
2147,0.083377,0.3844552,0.4486383,0.0835295
2167,0.1250021,0.6249947,0.125,0.1250032
2189,0.0833376,0.7497741,0.0833333,0.083555
226,0.234914,0.5983434,0.0833546,0.0833881
2283,0.4807292,0.3334373,0.0833337,0.1024998
2291,0.1049815,0.7277326,0.0833654,0.0839205
2295,0.0833335,0.7327407,0.0833333,0.1005924
2316,0.2974378,0.4592164,0.0833341,0.1600117
2317,0.1019032,0.468313,0.083334,0.3464499
2324,0.0833333,0.7259812,0.091978,0.0987074
2344,0.062681,0.0679617,0.8067612,0.0625961
2355,0.2543447,0.4080007,0.0833343,0.2543203
2361,0.9218246,0.0231,0.0322734,0.022802
2368,0.0500001,0.8468769,0.0509501,0.0521728
2380,0.5522914,0.3488052,0.0413539,0.0575495
2382,0.7952441,0.0977226,0.0533598,0.0536736
24,0.0833341,0.749997,0.0833333,0.0833356
2413,0.4349767,0.5187917,0.0187536,0.027478
2432,0.0878421,0.8113752,0.0500004,0.0507823
2433,0.8363671,0.0534674,0.0872041,0.0229614
2442,0.1116745,0.4931747,0.2025825,0.1925683
25,0.0391558,0.8893989,0.0357307,0.0357145
252,0.819256,0.0373474,0.1282272,0.0151694
276,0.0681765,0.0641707,0.0636372,0.8040156
279,0.0702449,0.8007586,0.0627179,0.0662786
280,0.0833341,0.7499991,0.0833333,0.0833335
328,0.0501625,0.3902386,0.4735002,0.0860987
37,0.1250003,0.6249733,0.125,0.1250264
399,0.0886367,0.122323,0.5396957,0.2493447
407,0.0834282,0.118234,0.7150045,0.0833333
428,0.668479,0.0638606,0.0625008,0.2051596
436,0.7419848,0.0913384,0.0833333,0.0833435
443,0.1467332,0.6774095,0.0922381,0.0836192
506,0.0914768,0.6547558,0.0941027,0.1596647
533,0.0628598,0.8116045,0.0629733,0.0625624
584,0.0626828,0.7956925,0.0651115,0.0765132
597,0.0942605,0.7156483,0.1066878,0.0834034
608,0.0879696,0.6685191,0.0833826,0.1601287
640,0.0503664,0.0642175,0.834947,0.0504692
723,0.0834663,0.749605,0.083335,0.0835937
73,0.0841687,0.735594,0.0833333,0.096904
743,0.0833738,0.7498061,0.0833336,0.0834865
75,0.8056677,0.065189,0.0666316,0.0625118
752,0.1106587,0.1134194,0.6923547,0.0835672
763,0.093718,0.4667922,0.0833795,0.3561103
768,0.2727788,0.5921365,0.0626301,0.0724546
773,0.06262,0.8094857,0.0653921,0.0625022
779,0.730933,0.102348,0.0833333,0.0833857
817,0.1384193,0.7221255,0.0216022,0.117853
820,0.0844161,0.5499514,0.2822926,0.08334
822,0.0836524,0.1225903,0.0929392,0.7008181
84,0.0625894,0.8047416,0.0666287,0.0660403
86,0.2414271,0.4512698,0.1250117,0.1822914
867,0.0315242,0.9049691,0.0312538,0.032253
878,0.2773721,0.2546985,0.0663842,0.4015452
890,0.6011077,0.2687014,0.1023912,0.0277997
895,0.7293751,0.0871644,0.1000933,0.0833672
90,0.0442372,0.8021038,0.0419473,0.1117117
903,0.2020423,0.663866,0.0454915,0.0886001
917,0.0417307,0.8565307,0.0416765,0.0600621
919,0.7750725,0.1522008,0.0358648,0.0368619
959,0.7862515,0.1221144,0.0464968,0.0451374
998,0.7229929,0.1102951,0.0833334,0.0833786
1020,0.0835145,0.2845196,0.5486325,0.0833334
104,0.4017776,0.4731491,0.0625733,0.0625001
107,0.3904041,0.4429226,0.0833397,0.0833336
1098,0.1342611,0.2002456,0.6249125,0.0405808
1144,0.4228296,0.4104949,0.0833414,0.0833341
1202,0.0652118,0.4962691,0.3757994,0.0627197
1213,0.2847155,0.3390333,0.2431401,0.1331111
1219,0.050105,0.0523126,0.8475822,0.0500002
1225,0.0835187,0.7488126,0.0841052,0.0835635
1231,0.075131,0.5203055,0.3385555,0.066008
1243,0.0316332,0.5107977,0.4352296,0.0223395
1253,0.0500001,0.0653637,0.83437,0.0502662
1313,0.0834224,0.7474938,0.0854748,0.083609
1321,0.1250014,0.6247952,0.1252024,0.125001
1342,0.3317649,0.444076,0.1579566,0.0662025
1348,0.125,0.6248526,0.1251474,0.125
1365,0.0993033,0.5560707,0.2814872,0.0631388
1386,0.104573,0.7265846,0.0844202,0.0844222
1398,0.1250007,0.6249652,0.1250336,0.1250006
1418,0.0833334,0.7499547,0.0833786,0.0833334
1419,0.0833333,0.7499888,0.0833348,0.0833431
147,0.1342768,0.733603,0.0880416,0.0440786
1472,0.0833496,0.7196135,0.1132463,0.0837906
1490,0.1081439,0.7385272,0.0908263,0.0625027
1501,0.4481792,0.0480636,0.432686,0.0710712
1514,0.1381914,0.6930534,0.0848943,0.0838609
1561,0.0886998,0.7185316,0.096627,0.0961415
1571,0.0833411,0.749417,0.0834532,0.0837887
1577,0.125,0.6248209,0.125179,0.1250001
1587,0.2065714,0.3849865,0.3584397,0.0500024
1601,0.1250008,0.6249648,0.1250339,0.1250005
1602,0.0833466,0.7336081,0.0995666,0.0834787
1610,0.0500022,0.8494087,0.0501057,0.0504835
1616,0.2099789,0.6230205,0.0835867,0.083414
1623,0.0833333,0.7469703,0.086363,0.0833333
1637,0.4965065,0.4287368,0.0370777,0.037679
1644,0.4253524,0.4079216,0.0833889,0.0833371
1646,0.3897589,0.4435714,0.083336,0.0833337
1658,0.0836809,0.6839809,0.1167446,0.1155936
1696,0.5783091,0.2710088,0.1072279,0.0434541
1715,0.0527581,0.8332693,0.0639691,0.0500036
1741,0.0833333,0.75,0.0833334,0.0833333
1743,0.1746028,0.6585286,0.0835352,0.0833333
176,0.3850059,0.4482614,0.0833629,0.0833698
1792,0.0625,0.8124499,0.0625212,0.0625288
1799,0.7796344,0.1111972,0.0591338,0.0500347
1804,0.2772173,0.1045709,0.5599952,0.0582166
1840,0.0833351,0.3929695,0.4389541,0.0847414
1878,0.0649332,0.7399552,0.0639879,0.1311237
1923,0.0511649,0.416008,0.4911352,0.0416919
1925,0.0415078,0.0901415,0.8491199,0.0192308
1926,0.0968753,0.8024276,0.0506827,0.0500143
1942,0.0833505,0.7303657,0.1029289,0.0833549
1987,0.1053301,0.7266335,0.084703,0.0833333
2012,0.125,0.6249999,0.1250001,0.125
2016,0.324659,0.508643,0.0833562,0.0833419
2017,0.106,0.7449166,0.0874282,0.0616553
203,0.0848973,0.5014939,0.3302747,0.0833341
2033,0.1820877,0.7445771,0.0302148,0.0431203
2044,0.0833333,0.7499475,0.0833859,0.0833333
2049,0.0833333,0.749883,0.0834503,0.0833333
2064,0.8569873,0.0257529,0.0966813,0.0205785
2066,0.0421909,0.0542695,0.8608333,0.0427062
2075,0.0319279,0.0381076,0.916075,0.0138896
2083,0.3354999,0.497815,0.0833372,0.0833479
2102,0.3406814,0.5425626,0.0212918,0.0954642
2106,0.5170171,0.3814907,0.0513287,0.0501635
216,0.0531506,0.8465802,0.0502686,0.0500007
2165,0.0833333,0.7499957,0.0833376,0.0833334
2197,0.0833333,0.7499964,0.0833363,0.0833339
2207,0.1513293,0.374104,0.4401681,0.0343986
2232,0.1286065,0.7046817,0.0833785,0.0833333
224,0.0833334,0.7499583,0.0833749,0.0833334
2249,0.0625,0.8115561,0.0634439,0.0625
2268,0.5484682,0.3634745,0.0431202,0.0449371
230,0.2100937,0.6203304,0.086017,0.0835589
2305,0.0229344,0.2912293,0.6628387,0.0229976
2326,0.0279538,0.6602525,0.0658039,0.2459897
2336,0.0292631,0.0332734,0.8993657,0.0380977
2338,0.0833333,0.7499998,0.0833333,0.0833335
2346,0.0833374,0.7480661,0.0833767,0.0852198
2388,0.0833334,0.7499926,0.0833342,0.0833398
2391,0.5669067,0.3315055,0.0500009,0.051587
2431,0.8678745,0.0517754,0.0446358,0.0357143
2448,0.0357438,0.0905933,0.8379457,0.0357172
263,0.0834354,0.7471559,0.085107,0.0843017
304,0.0833335,0.7497419,0.0835913,0.0833333
338,0.0512371,0.8454198,0.0532958,0.0500473
358,0.0833333,0.7499996,0.0833337,0.0833333
365,0.2434268,0.5634388,0.0974235,0.095711
368,0.088508,0.7004009,0.0858036,0.1252874
378,0.0833333,0.749985,0.0833342,0.0833475
379,0.4083756,0.3191787,0.257324,0.0151217
381,0.125,0.6249976,0.1250024,0.125
414,0.2631437,0.5701431,0.083346,0.0833672
433,0.0625,0.8121781,0.0628219,0.0625
44,0.062506,0.112475,0.7623692,0.0626497
441,0.0833333,0.7472998,0.0860237,0.0833431
460,0.5994459,0.0431198,0.3328374,0.0245968
463,0.3145446,0.0676317,0.6066953,0.0111285
471,0.0767142,0.0787147,0.5484282,0.296143
473,0.0891568,0.5516971,0.309146,0.0500001
478,0.9284733,0.0233132,0.0241965,0.024017
524,0.125,0.625,0.125,0.125
546,0.0834114,0.7433304,0.0893955,0.0838627
567,0.8442611,0.0557244,0.05,0.0500144
571,0.7569828,0.0939827,0.0865342,0.0625003
572,0.0833358,0.7485568,0.0847355,0.0833719
579,0.0704908,0.8036508,0.0633433,0.0625151
591,0.0500088,0.8483847,0.0516065,0.05
613,0.334971,0.4966408,0.0850543,0.0833339
617,0.0833333,0.7499997,0.0833336,0.0833333
652,0.0833381,0.7340814,0.0992472,0.0833333
665,0.0833333,0.7499315,0.0834019,0.0833333
673,0.2657063,0.43225,0.2395341,0.0625097
676,0.0767792,0.300357,0.5603427,0.0625211
684,0.1303657,0.0298065,0.8103181,0.0295097
694,0.2562478,0.5375883,0.1205672,0.0855968
705,0.096753,0.6524507,0.1674624,0.083334
72,0.0868118,0.5539854,0.2758689,0.083334
731,0.0833333,0.7498797,0.0834536,0.0833333
742,0.0833336,0.6940304,0.1393027,0.0833333
757,0.0841285,0.7349469,0.0975912,0.0833333
771,0.0972688,0.4004863,0.4447083,0.0575366
795,0.1506526,0.1043552,0.7091273,0.0358649
819,0.0883662,0.7848686,0.0642236,0.0625416
845,0.125,0.625,0.125,0.125
85,0.0661737,0.5216797,0.3487433,0.0634032
