author,persona0,persona1,persona2,persona3
156,0.0833333,0.264113,0.0833905,0.5691631
1578,0.0833333,0.0833333,0.0864941,0.7468393
1608,0.1109582,0.1010262,0.3142443,0.4737713
162,0.062606,0.2429979,0.3335156,0.3608805
1632,0.0404106,0.0182692,0.0190558,0.9222644
1638,0.0833333,0.1243056,0.7090177,0.0833433
1651,0.1250463,0.1250041,0.3478485,0.4021011
1654,0.041741,0.0427321,0.0416678,0.8738591
1666,0.1259595,0.1250804,0.2768625,0.4720976
1667,0.083348,0.0833333,0.0835788,0.7497398
1671,0.05523,0.04482,0.3115053,0.5884447
1674,0.1064525,0.0729665,0.2975198,0.5230613
1683,0.0662439,0.0754608,0.0878551,0.7704402
1691,0.0833333,0.0833333,0.0846694,0.7486639
1693,0.0280941,0.0163295,0.0156254,0.9399509
1698,0.0626099,0.0625,0.06375,0.8111401
1703,0.0157523,0.5960331,0.1680253,0.2201893
1705,0.0860985,0.0833333,0.085101,0.7454672
1708,0.062595,0.0625,0.0625024,0.8124026
172,0.056675,0.1997367,0.1321265,0.6114618
1725,0.125,0.125,0.1250411,0.6249589
1730,0.1250037,0.125,0.1274516,0.6225447
1739,0.0833333,0.0833333,0.0833342,0.7499991
1744,0.0833462,0.0833386,0.0835808,0.7497343
1750,0.0329071,0.0217692,0.0214158,0.9239079
1753,0.0596767,0.0416696,0.0420633,0.8565903
1754,0.2410427,0.0833333,0.0904067,0.5852172
1785,0.062574,0.0625,0.0645926,0.8103335
179,0.125,0.125,0.1251256,0.6248744
1795,0.0625,0.0625,0.0625234,0.8124766
1800,0.125,0.125,0.1250085,0.6249915
1801,0.0420858,0.0416667,0.0417682,0.8744793
1803,0.0625045,0.0629369,0.0625144,0.8120441
181,0.125,0.125,0.1250407,0.6249593
1818,0.0926041,0.0833481,0.2695795,0.5544683
1821,0.0625,0.0629569,0.0628287,0.8117143
1827,0.0316392,0.034796,0.0319984,0.9015664
1835,0.05,0.0501108,0.0706227,0.8292665
1845,0.125,0.125,0.1250078,0.6249922
1867,0.0277778,0.0277781,0.0358804,0.9085637
1870,0.05,0.0500135,0.0589153,0.8410712
1882,0.125,0.125,0.1250136,0.6249864
1883,0.028022,0.0341085,0.0340207,0.9038489
1896,0.0889113,0.1784242,0.2888654,0.4437991
19,0.0835509,0.0833333,0.0833333,0.7497825
1954,0.0664917,0.0804884,0.6723775,0.1806424
1959,0.1250254,0.125,0.1354009,0.6145737
1977,0.0519481,0.2607887,0.0500479,0.6372154
1996,0.1112048,0.05,0.0503128,0.7884823
2006,0.0833333,0.2092489,0.0833455,0.6240723
2009,0.0625302,0.0625601,0.0643037,0.8106059
2037,0.0500008,0.0500004,0.630929,0.2690699
2038,0.0833333,0.0833333,0.0835713,0.749762
2043,0.0625083,0.0625,0.0625722,0.8124195
2069,0.0625045,0.0625,0.0625047,0.8124908
2080,0.0833334,0.0833333,0.0833338,0.7499994
2111,0.0833336,0.0833333,0.0835079,0.7498252
2117,0.0629142,0.1208468,0.0644604,0.7517786
2118,0.0552021,0.0394772,0.0334068,0.8719139
2127,0.850794,0.0379454,0.0357184,0.0755422
2130,0.125,0.125,0.4370153,0.3129847
2134,0.0686956,0.0645083,0.2735822,0.5932139
2142,0.1738524,0.0784342,0.2965547,0.4511587
2144,0.0156075,0.0123866,0.0105561,0.9614497
2177,0.125,0.125,0.1250264,0.6249736
2188,0.0230331,0.0156251,0.0165817,0.9447601
2216,0.0357143,0.1090862,0.0357321,0.8194674
223,0.0219081,0.0215605,0.0192397,0.9372917
2235,0.0358161,0.0360565,0.0357155,0.892412
2241,0.125,0.125,0.1258723,0.6241277
2244,0.0869439,0.1706737,0.2973528,0.4450296
2257,0.1007144,0.3383765,0.3384359,0.2224732
2263,0.125,0.125,0.1256486,0.6243514
2273,0.4169146,0.0833333,0.0964405,0.4033116
2286,0.0501172,0.05,0.0504312,0.8494516
2290,0.0313074,0.0388743,0.033003,0.8968153
2293,0.0313968,0.0332672,0.0532173,0.8821187
2300,0.05,0.05,0.0515699,0.8484301
2302,0.1251517,0.1250003,0.3652981,0.3845499
2304,0.374566,0.3425014,0.0660375,0.2168951
236,0.038755,0.03125,0.0313713,0.8986237
2400,0.125,0.125,0.1250002,0.6249998
2401,0.0833333,0.0833333,0.083343,0.7499903
241,0.0835237,0.0833393,0.0833474,0.7497895
2416,0.0833333,0.0833333,0.0833369,0.7499965
2424,0.0833333,0.0833333,0.0835858,0.7497476
2425,0.4053985,0.0417657,0.035858,0.5169778
243,0.0077217,0.0070256,0.0069498,0.9783029
249,0.4979344,0.0155623,0.0484889,0.4380143
262,0.1250018,0.125,0.1254991,0.6244992
271,0.0500098,0.0500703,0.0501666,0.8497533
28,0.1258782,0.1250003,0.3634748,0.3856467
282,0.3550076,0.0344048,0.0629853,0.5476023
287,0.148021,0.0625,0.0665131,0.7229659
296,0.125,0.125,0.1264969,0.6235031
300,0.0379336,0.0382915,0.0282111,0.8955638
307,0.125,0.125,0.1250008,0.6249992
308,0.0403744,0.0357208,0.0372272,0.8866775
309,0.0833879,0.0833489,0.6543667,0.1788965
314,0.125005,0.125,0.1337077,0.6162873
324,0.0625,0.0626173,0.0662992,0.8085835
326,0.125,0.125,0.125004,0.6249959
33,0.0833333,0.0833333,0.0915197,0.7418136
335,0.6204404,0.0890555,0.0250125,0.2654916
336,0.1250011,0.125,0.1250069,0.6249921
340,0.0833333,0.0833333,0.0833435,0.7499898
342,0.0503906,0.05,0.0500768,0.8495326
357,0.0835966,0.0833333,0.0833898,0.7496803
360,0.125,0.125,0.1262617,0.6237383
363,0.125,0.125,0.1250125,0.6249875
375,0.125,0.125,0.1257148,0.6242852
385,0.035716,0.0357148,0.0417369,0.8868322
400,0.0500001,0.0500029,0.0551399,0.8448571
415,0.1444774,0.0833982,0.3111302,0.4609943
418,0.1250001,0.125,0.1286656,0.6213344
423,0.125,0.125,0.1264677,0.6235323
427,0.1234305,0.0833333,0.0833639,0.7098723
430,0.1602529,0.0664357,0.3042374,0.469074
435,0.1044485,0.3190281,0.4394398,0.1370836
437,0.0634955,0.1040736,0.6276791,0.2047517
444,0.125,0.125,0.1593172,0.5906828
462,0.0833333,0.1935849,0.6397417,0.08334
480,0.0833342,0.0833333,0.0833495,0.7499831
485,0.0833333,0.0834954,0.7495881,0.0835832
488,0.0625272,0.0625003,0.0625005,0.8124721
490,0.0833334,0.374648,0.0851324,0.4568862
494,0.0912394,0.0833333,0.083351,0.7420763
500,0.0181186,0.0091334,0.0089663,0.9637817
513,0.0625018,0.0625015,0.0625084,0.8124884
518,0.125,0.125,0.1268735,0.6231265
570,0.0836323,0.0851238,0.1881195,0.6431243
585,0.0312501,0.0312501,0.03209,0.9054099
604,0.0833334,0.0833333,0.0833826,0.7499507
616,0.125,0.125,0.1308668,0.6191332
622,0.0977395,0.0833333,0.0833446,0.7355826
623,0.0435131,0.2905883,0.3510318,0.3148668
624,0.125,0.125,0.1250001,0.6249999
627,0.125,0.125,0.1252008,0.6247992
637,0.125,0.125,0.1250181,0.6249819
639,0.1848604,0.1270802,0.3000444,0.3880151
641,0.0625061,0.0625,0.0625105,0.8124833
646,0.0835645,0.0833342,0.0833336,0.7497677
649,0.125,0.125,0.1250793,0.6249207
650,0.0625,0.0625469,0.0703978,0.8045553
653,0.1250007,0.125,0.1251175,0.6248819
663,0.083467,0.0836509,0.1851887,0.6476933
669,0.125,0.125,0.1250807,0.6249193
688,0.125,0.125,0.1251904,0.6248096
690,0.0180316,0.0787615,0.0178588,0.8853481
703,0.125,0.125,0.1251728,0.6248272
712,0.0417422,0.0947722,0.041675,0.8218105
714,0.0458935,0.0280065,0.0215963,0.9045037
716,0.1829264,0.3541054,0.416239,0.0467293
724,0.125,0.125,0.1260221,0.6239779
730,0.5070824,0.0500002,0.050004,0.3929135
736,0.0635005,0.0628319,0.0782896,0.795378
737,0.0511476,0.1960642,0.0557856,0.6970027
740,0.2106415,0.0625,0.0625242,0.6643342
745,0.083484,0.0833387,0.1845392,0.6486382
750,0.0833334,0.0833333,0.083611,0.7497222
756,0.1250001,0.125,0.1254356,0.6245643
76,0.2197533,0.0834438,0.3110254,0.3857775
770,0.125,0.125,0.1587789,0.5912211
776,0.125,0.125,0.1250007,0.6249993
784,0.1471181,0.0667879,0.0500141,0.7360798
787,0.1250008,0.125,0.6249295,0.1250698
794,0.125,0.125,0.1250054,0.6249946
81,0.3489216,0.0833974,0.2015947,0.3660863
814,0.017895,0.0178585,0.0238415,0.9404049
834,0.2066739,0.0833333,0.0838665,0.6261263
840,0.0625,0.0625,0.0630549,0.8119451
870,0.0436832,0.8828437,0.0375916,0.0358816
871,0.2319129,0.062509,0.062932,0.6426461
88,0.0858895,0.0833333,0.08385,0.7469272
900,0.0837835,0.0833335,0.2021037,0.6307793
907,0.125,0.125,0.1250933,0.6249067
913,0.1191354,0.0357421,0.0358762,0.8092463
918,0.125,0.125,0.1250001,0.6249999
92,0.083335,0.5257984,0.0834367,0.3074299
920,0.125,0.125,0.1364272,0.6135728
937,0.0918491,0.0699524,0.7274887,0.1107098
942,0.1250001,0.125,0.1250038,0.624996
957,0.0833333,0.0833333,0.0833471,0.7499862
965,0.0833333,0.0833333,0.0840216,0.7493118
974,0.0361567,0.1601982,0.0358998,0.7677454
976,0.0417427,0.0416675,0.0436763,0.8729135
978,0.089306,0.0833675,0.3129367,0.5143898
98,0.2837774,0.0625001,0.0625001,0.5912224
993,0.0233079,0.0227507,0.0232273,0.930714
1023,0.2070356,0.0625243,0.0625572,0.6678829
1035,0.5085983,0.1250011,0.125008,0.2413926
1043,0.0617194,0.0416748,0.0538222,0.8427836
1047,0.4984239,0.1253671,0.1253837,0.2508253
1070,0.7331039,0.0982823,0.0837671,0.0848467
1079,0.1309497,0.1250042,0.1250003,0.6190458
1081,0.3531583,0.1250427,0.1250812,0.3967178
1082,0.2511628,0.0833373,0.0836639,0.5818359
1091,0.6249703,0.125,0.125,0.1250297
1094,0.2693774,0.1255182,0.1251357,0.4799687
1100,0.618188,0.1250105,0.1251034,0.1316982
1102,0.0500724,0.0591399,0.05,0.8407877
1104,0.1406968,0.6894761,0.0833546,0.0864725
1110,0.5907651,0.1250017,0.1250007,0.1592325
1119,0.3599729,0.1250416,0.1251069,0.3898787
1131,0.0626683,0.0633739,0.0736044,0.8003534
1133,0.470434,0.1250458,0.125143,0.2793772
1154,0.0952942,0.0834845,0.0885188,0.7327026
1158,0.2541311,0.0834593,0.0908524,0.5715572
1160,0.5805964,0.0833337,0.0833341,0.2527358
1166,0.0733422,0.062517,0.0625062,0.8016345
1173,0.1829857,0.1250339,0.1250188,0.5669616
118,0.0841076,0.0833334,0.0833437,0.7492153
1180,0.0868447,0.0833963,0.0836269,0.7461321
1196,0.1944238,0.1250001,0.1250016,0.5555746
1220,0.2952072,0.3202382,0.188844,0.1957106
1233,0.5586682,0.1250558,0.1250314,0.1912446
1241,0.036765,0.0315089,0.0313209,0.9004052
1280,0.6247617,0.125,0.1250001,0.1252382
1283,0.0904646,0.0833511,0.0950919,0.7310924
1289,0.4291487,0.4007382,0.0842962,0.0858169
129,0.0590942,0.05,0.0646417,0.8262641
1316,0.5284659,0.0833351,0.0833333,0.3048657
1325,0.7074274,0.0833347,0.083451,0.125787
1326,0.5126275,0.1250212,0.1250029,0.2373485
1333,0.6136811,0.1250072,0.1251212,0.1361905
1343,0.0964249,0.0833335,0.0833337,0.736908
1369,0.2656845,0.1250009,0.1250028,0.4843118
1389,0.6208383,0.125,0.1250041,0.1291576
1408,0.3324042,0.1250007,0.1250026,0.4175925
1426,0.6043951,0.1250006,0.1250001,0.1456042
1428,0.0632067,0.0721854,0.062526,0.8020819
1433,0.0875729,0.7386046,0.0877364,0.0860861
1434,0.6243635,0.125,0.1250007,0.1256358
1454,0.1852679,0.125,0.1250001,0.564732
1460,0.272367,0.560935,0.0833378,0.0833602
15,0.5281151,0.1250005,0.1250002,0.2218842
1503,0.3945593,0.1250001,0.1250046,0.355436
1509,0.3923578,0.0834776,0.0838997,0.4402649
1517,0.3010379,0.1271725,0.1340867,0.437703
1526,0.6660839,0.0503723,0.0500367,0.2335071
1528,0.6242687,0.1250001,0.1250001,0.1257312
1533,0.4964084,0.050847,0.0710184,0.3817262
1536,0.0870395,0.0833338,0.0833393,0.7462874
1537,0.0708482,0.0625,0.0625043,0.8041475
154,0.1059912,0.0833334,0.0846681,0.7260073
1544,0.6248764,0.1250001,0.1250014,0.1251221
1565,0.3718766,0.125002,0.183904,0.3192175
1569,0.6245882,0.125,0.125,0.1254117
1596,0.1811311,0.1250019,0.1250548,0.5688123
1609,0.1095498,0.2532354,0.2786903,0.3585245
1621,0.1475243,0.1250018,0.1250009,0.6024729
1622,0.6521347,0.1737122,0.0887489,0.0854041
1655,0.5796362,0.2479581,0.0889221,0.0834836
1660,0.5591396,0.1250015,0.1250106,0.1908483
1688,0.0501091,0.8498169,0.0500712,0.0500028
1692,0.0368571,0.7096625,0.0401716,0.2133088
1694,0.0903514,0.7374336,0.0833339,0.088881
17,0.8108805,0.0640873,0.0625018,0.0625304
1701,0.1691028,0.3230084,0.4092396,0.0986492
173,0.0314148,0.0312518,0.032799,0.9045344
1738,0.052535,0.4261273,0.0535128,0.4678249
175,0.0983892,0.0841482,0.0853898,0.7320727
1763,0.127159,0.1250007,0.1346613,0.6131791
1768,0.4681314,0.1250004,0.1250024,0.2818658
177,0.7408258,0.083437,0.0837537,0.0919836
1796,0.0656139,0.8091202,0.0627551,0.0625108
1802,0.4579262,0.125,0.1250004,0.2920734
1806,0.6232301,0.1250001,0.1250018,0.126768
1820,0.3294868,0.1250003,0.1250005,0.4205124
1823,0.7181216,0.0837681,0.0836075,0.1145028
1825,0.6135581,0.1250001,0.1250001,0.1364418
183,0.7121913,0.083373,0.0833615,0.1210742
1831,0.7365007,0.0834372,0.0833333,0.0967288
1838,0.2577654,0.1260175,0.1252088,0.4910084
1843,0.1600108,0.1592396,0.5313916,0.1493581
1849,0.0833901,0.08347,0.0871071,0.7460328
1854,0.1005611,0.7181827,0.0835607,0.0976954
1857,0.6130774,0.0853966,0.0838965,0.2176295
187,0.701506,0.0835224,0.0890801,0.1258915
1905,0.6249937,0.125,0.125,0.1250063
1909,0.4069594,0.1250067,0.1250465,0.3429874
1929,0.0836224,0.0833335,0.0833561,0.7496879
1938,0.624999,0.125,0.125,0.125001
1950,0.0831426,0.2675275,0.5433613,0.1059686
1958,0.0889799,0.6916423,0.0833377,0.13604
1988,0.3261419,0.083434,0.085631,0.5047932
1992,0.1299238,0.125,0.1250031,0.6200731
2001,0.8112062,0.0836899,0.0470581,0.0580457
2003,0.3453678,0.1250092,0.1250083,0.4046147
2046,0.0836914,0.7344356,0.0852252,0.0966478
2050,0.4596787,0.3532515,0.0846116,0.1024582
2059,0.091698,0.0834512,0.0875068,0.7373441
2061,0.1742779,0.6566845,0.0834399,0.0855977
2067,0.4353736,0.1250715,0.1251549,0.3144
2096,0.6134174,0.125,0.1250004,0.1365821
2119,0.4399685,0.0501184,0.0519538,0.4579594
2124,0.6224443,0.1250001,0.125,0.1275556
2132,0.1258193,0.1250047,0.1250845,0.6240915
2140,0.5858955,0.1250048,0.1250557,0.164044
2163,0.0739975,0.0532637,0.3501432,0.5225957
2171,0.1021188,0.7308593,0.0833355,0.0836863
2192,0.1140873,0.5818529,0.0416705,0.2623893
2194,0.0500133,0.05,0.0505381,0.8494485
2203,0.6249105,0.083727,0.0854978,0.2058648
2209,0.7472251,0.0844423,0.0836079,0.0847247
2217,0.0418613,0.0468432,0.0416714,0.869624
2220,0.2202067,0.1899057,0.3635835,0.2263041
2226,0.6249984,0.125,0.125,0.1250015
2228,0.0626019,0.1048905,0.0625018,0.7700058
2237,0.62746,0.0835753,0.0846277,0.204337
2253,0.1124786,0.1836092,0.4668083,0.2371038
2262,0.4917376,0.1250004,0.1250108,0.2582512
2264,0.0870337,0.0831279,0.041828,0.7880104
2265,0.0834844,0.0833334,0.0849609,0.7482213
2266,0.141369,0.0914336,0.1697257,0.5974718
2335,0.0837406,0.0833338,0.083739,0.7491866
2348,0.6100408,0.1294019,0.1306326,0.1299247
2349,0.0836427,0.0833334,0.083598,0.749426
237,0.0625725,0.0625251,0.0625007,0.8124017
2376,0.624954,0.1250001,0.125,0.1250459
2377,0.0502273,0.0500032,0.0500177,0.8497518
2380,0.2742132,0.050426,0.0522045,0.6231563
2385,0.1000313,0.0631925,0.0500123,0.7867639
2389,0.6198778,0.125008,0.1250144,0.1300997
239,0.0852419,0.0833338,0.0833396,0.7480848
2423,0.7206904,0.0833774,0.0838145,0.1121177
25,0.5706699,0.0416675,0.0423607,0.3453019
256,0.0641806,0.0625,0.0625001,0.8108193
258,0.0874455,0.7447981,0.084335,0.0834214
27,0.3293912,0.0500019,0.0590409,0.561566
305,0.4997414,0.1250008,0.1250625,0.2501954
374,0.0883056,0.7439706,0.0833347,0.084389
377,0.6348573,0.1125051,0.0500549,0.2025827
38,0.0847733,0.0833333,0.0833353,0.748558
391,0.7482913,0.0833335,0.0833333,0.085042
404,0.1256625,0.125,0.1250394,0.6242981
410,0.0416931,0.0416667,0.0418608,0.8747794
424,0.5290742,0.1250004,0.1250548,0.2208706
448,0.2641815,0.3297427,0.2940269,0.112049
452,0.0863327,0.0833333,0.083532,0.746802
492,0.1070438,0.0833357,0.726057,0.0835636
50,0.0501312,0.838901,0.0510811,0.0598866
514,0.0313025,0.0312512,0.0313771,0.9060693
535,0.430405,0.1250002,0.125007,0.3195879
548,0.4406667,0.1250001,0.1250037,0.3093294
551,0.0500004,0.0510164,0.8418016,0.0571816
556,0.0677369,0.0671893,0.0500131,0.8150607
586,0.0496066,0.038121,0.097433,0.8148394
61,0.566615,0.0833333,0.0833334,0.2667183
615,0.610506,0.1250004,0.1250264,0.1394672
63,0.4410076,0.3913388,0.083942,0.0837116
632,0.0630619,0.0575295,0.7353118,0.1440969
633,0.6041242,0.1250004,0.1250043,0.1458711
642,0.0836397,0.0833419,0.0833893,0.7496292
658,0.179528,0.1250159,0.125043,0.5704131
659,0.0942968,0.0846851,0.0833802,0.7376379
708,0.516888,0.125,0.1250023,0.2331097
71,0.4852173,0.1254457,0.1251439,0.2641931
744,0.0960242,0.0625941,0.0661598,0.7752218
758,0.7319077,0.0868242,0.0833366,0.0979315
765,0.6070903,0.1250042,0.1250893,0.1428162
782,0.3039489,0.1250002,0.1250008,0.4460501
785,0.05,0.2464433,0.6525574,0.0509993
786,0.6246677,0.1250002,0.125,0.1253321
799,0.1150562,0.6985503,0.0867788,0.0996148
804,0.0590378,0.0473228,0.0439423,0.8496971
824,0.050002,0.381951,0.0514855,0.5165615
839,0.0840514,0.7450861,0.0854956,0.085367
842,0.1255255,0.125,0.1250001,0.6244744
856,0.0624551,0.050401,0.0503236,0.8368203
872,0.1302023,0.1250005,0.1250018,0.6197953
879,0.2667589,0.5634025,0.0833367,0.0865019
908,0.3234672,0.0833371,0.0834357,0.5097599
916,0.7220744,0.100455,0.0854284,0.0920422
926,0.6249284,0.125,0.125,0.1250716
956,0.6507418,0.0834979,0.0842605,0.1814998
970,0.6248755,0.125,0.125,0.1251245
975,0.686666,0.0880922,0.0869708,0.1382709
986,0.4785035,0.047727,0.0419514,0.4318182
1056,0.0418514,0.8742207,0.0422612,0.0416667
1066,0.125,0.6247168,0.1252832,0.125
1067,0.1250003,0.6249969,0.1250028,0.125
1075,0.063702,0.585127,0.0630106,0.2881604
1077,0.125,0.6247801,0.1252199,0.125
108,0.1250001,0.6249493,0.1250505,0.125
1155,0.0833334,0.7499993,0.083334,0.0833334
1171,0.1253655,0.1418708,0.6077637,0.125
1174,0.041667,0.8742168,0.0416676,0.0424487
1175,0.0833334,0.5326703,0.0833481,0.3006481
1189,0.0844145,0.7489132,0.083339,0.0833333
1230,0.0416669,0.8747268,0.0419397,0.0416667
1267,0.125,0.6249985,0.1250015,0.125
1303,0.0887185,0.2471854,0.3600864,0.3040097
1314,0.0625394,0.112309,0.7626516,0.0625
1330,0.0833334,0.364819,0.0871386,0.464709
1335,0.1250001,0.6249986,0.1250013,0.125
1339,0.1250001,0.6249999,0.1250001,0.125
1341,0.1250012,0.6249649,0.1250339,0.125
1392,0.125,0.6249997,0.1250003,0.125
1410,0.125,0.624323,0.125677,0.125
1430,0.1220937,0.6053805,0.1687098,0.103816
1451,0.125,0.2154866,0.5345134,0.125
1469,0.0833337,0.7483868,0.0849462,0.0833333
148,0.0833333,0.74798,0.0853534,0.0833333
1500,0.0625004,0.0844523,0.7905369,0.0625104
1649,0.1250005,0.6249651,0.1250344,0.125
1652,0.12501,0.2823946,0.4675953,0.1250001
1653,0.0625,0.0750794,0.0628146,0.7996061
166,0.1256272,0.5123239,0.2369521,0.1250969
1689,0.3658555,0.4622838,0.0881861,0.0836745
1718,0.0833559,0.425308,0.4080021,0.0833339
1733,0.0625001,0.8061129,0.0631505,0.0682365
1737,0.085717,0.6612127,0.1697055,0.0833648
1756,0.1250005,0.6249989,0.1250006,0.125
1765,0.1261937,0.5179779,0.2304857,0.1253426
1787,0.0833333,0.7474428,0.0858906,0.0833333
1807,0.0833334,0.7499894,0.0833439,0.0833333
1874,0.0833374,0.1536571,0.0834293,0.6795762
1922,0.125,0.6209518,0.1290482,0.125
1930,0.0625005,0.2295029,0.0775724,0.6304241
1933,0.1250087,0.6249192,0.1250718,0.1250003
1944,0.0416717,0.0672835,0.0418301,0.8492147
1964,0.0833333,0.7494007,0.0835955,0.0836704
1997,0.1250001,0.6248649,0.1251351,0.125
2,0.0833337,0.7476136,0.0857194,0.0833333
2005,0.125,0.6249973,0.1250027,0.125
207,0.125,0.6249993,0.1250007,0.125
2103,0.0833333,0.7499998,0.0833335,0.0833333
2113,0.125,0.6249658,0.1250342,0.125
2121,0.125,0.6249348,0.1250652,0.125
2179,0.0625,0.7945801,0.0633137,0.0796062
2198,0.0833333,0.3681247,0.4584623,0.0900797
2204,0.125001,0.6244884,0.1255106,0.125
2222,0.1332763,0.4448029,0.2996018,0.1223189
2229,0.0833334,0.2635161,0.5698172,0.0833333
2252,0.0833334,0.7498679,0.0834654,0.0833333
2256,0.0525085,0.5981885,0.2654427,0.0838602
2281,0.0833422,0.7499655,0.083359,0.0833333
2292,0.0416669,0.8747662,0.0417398,0.0418272
2297,0.125,0.1518076,0.5981924,0.125
2340,0.1205567,0.7127351,0.0833724,0.0833358
2354,0.1261443,0.411653,0.3371553,0.1250475
2359,0.0838453,0.7470731,0.08565,0.0834316
2382,0.0833333,0.0875971,0.7185822,0.1104873
2414,0.125,0.6248895,0.1251105,0.125
242,0.0833334,0.7074734,0.0870227,0.1221705
250,0.0883081,0.3446955,0.3697221,0.1972743
252,0.0625148,0.0625515,0.0784138,0.7965199
266,0.0856102,0.4928357,0.3382126,0.0833415
285,0.0625,0.8122362,0.0627563,0.0625074
288,0.0833333,0.0866646,0.6914604,0.1385417
299,0.0833333,0.0833388,0.7065652,0.1267627
311,0.1250002,0.6249975,0.1250023,0.125
346,0.0833542,0.7491329,0.0841744,0.0833385
349,0.0998238,0.2239447,0.4076132,0.2686182
352,0.1089814,0.6087063,0.1766213,0.105691
37,0.120963,0.5158585,0.0625568,0.3006217
417,0.05,0.2957656,0.5950265,0.059208
42,0.125,0.6233889,0.1266111,0.125
445,0.1250001,0.6248539,0.125146,0.125
498,0.0833333,0.7161063,0.0851185,0.1154418
511,0.125,0.6249939,0.1250061,0.125
526,0.125,0.624524,0.125476,0.125
529,0.0833571,0.7448912,0.0884179,0.0833338
563,0.125,0.5989197,0.1510803,0.125
575,0.125,0.1466653,0.6033347,0.125
576,0.0358493,0.8796964,0.0421217,0.0423327
578,0.0625006,0.8104764,0.0625738,0.0644491
600,0.0502105,0.448858,0.0745948,0.4263367
603,0.125,0.6249716,0.1250284,0.125
66,0.083339,0.749158,0.0841694,0.0833336
692,0.0833333,0.1773641,0.6559565,0.0833461
698,0.0833437,0.6250243,0.2082824,0.0833496
709,0.0859765,0.2084461,0.3127169,0.3928605
781,0.0833333,0.7392752,0.0935707,0.0838208
789,0.0760085,0.2461145,0.3698849,0.3079921
800,0.125,0.6249999,0.1250001,0.125
806,0.1250002,0.6241192,0.1258806,0.125
831,0.0833334,0.7470212,0.0863121,0.0833333
835,0.125,0.6249997,0.1250003,0.125
873,0.125,0.6249979,0.1250021,0.125
876,0.125,0.6249773,0.1250227,0.125
912,0.125,0.6249937,0.1250063,0.125
